Subject,RT,KeyPressed,StimulusType,SyntaxCategory,Correct
15,532,65,Sentence,Grammatical,TRUE
15,375,85,Sentence,Filler-Gram,FALSE
15,6662,65,Sentence,Filler-Ungram,FALSE
15,754,85,Sentence,Ungrammatical,TRUE
15,2712,85,Sentence,Ungrammatical,TRUE
15,705,65,Sentence,Grammatical,TRUE
15,2620,65,Sentence,Grammatical,TRUE
15,4708,65,Sentence,Ungrammatical,FALSE
15,1183,85,Music,In-Key,FALSE
15,7325,85,Music,Distant-Key,TRUE
15,1739,85,Music,Distant-Key,TRUE
15,3121,65,Music,In-Key,TRUE
15,2863,65,Music,Distant-Key,FALSE
15,763,85,Music,In-Key,FALSE
15,814,85,Music,Distant-Key,TRUE
15,1303,65,Music,In-Key,TRUE
15,673,65,Music,Distant-Key,FALSE
15,435,85,Music,Distant-Key,TRUE
15,642,65,Music,In-Key,TRUE
15,642,85,Music,In-Key,FALSE
15,1569,65,Music,In-Key,TRUE
15,1091,65,Music,In-Key,TRUE
15,1055,85,Music,Distant-Key,TRUE
15,648,85,Music,In-Key,FALSE
15,1016,65,Music,In-Key,TRUE
15,3003,85,Music,In-Key,FALSE
15,646,85,Music,Distant-Key,TRUE
15,372,85,Music,In-Key,FALSE
15,681,85,Music,In-Key,FALSE
15,1074,65,Music,In-Key,TRUE
15,392,85,Music,Distant-Key,TRUE
15,594,65,Music,Distant-Key,FALSE
15,1251,65,Music,Distant-Key,FALSE
15,654,65,Music,Distant-Key,FALSE
15,780,85,Music,In-Key,FALSE
15,696,65,Music,In-Key,TRUE
15,516,85,Music,Distant-Key,TRUE
15,6691,65,Music,Distant-Key,FALSE
15,368,85,Music,Distant-Key,TRUE
15,864,65,Music,Distant-Key,FALSE
15,2468,65,Music,In-Key,TRUE
15,437,85,Music,Distant-Key,TRUE
15,385,85,Music,Distant-Key,TRUE
15,936,85,Music,In-Key,FALSE
15,623,65,Sentence,Filler-Ungram,FALSE
15,1863,65,Sentence,Filler-Ungram,FALSE
15,795,65,Sentence,Filler-Ungram,FALSE
15,681,65,Sentence,Filler-Ungram,FALSE
15,892,85,Sentence,Filler-Gram,FALSE
15,454,65,Sentence,Grammatical,TRUE
15,492,65,Sentence,Filler-Ungram,FALSE
15,508,85,Sentence,Ungrammatical,TRUE
15,1405,85,Sentence,Ungrammatical,TRUE
15,423,65,Sentence,Grammatical,TRUE
15,3210,65,Sentence,Filler-Gram,TRUE
15,1103,85,Sentence,Filler-Gram,FALSE
15,730,65,Sentence,Grammatical,TRUE
15,529,65,Sentence,Grammatical,TRUE
15,522,85,Sentence,Filler-Gram,FALSE
15,416,85,Sentence,Filler-Ungram,TRUE
15,979,85,Sentence,Filler-Ungram,TRUE
15,4759,65,Sentence,Grammatical,TRUE
15,384,65,Sentence,Grammatical,TRUE
15,358,65,Sentence,Filler-Ungram,FALSE
15,786,65,Sentence,Filler-Ungram,FALSE
15,389,85,Sentence,Ungrammatical,TRUE
15,564,85,Sentence,Filler-Ungram,TRUE
15,519,65,Sentence,Grammatical,TRUE
15,360,65,Sentence,Grammatical,TRUE
15,14581,65,Sentence,Filler-Gram,TRUE
15,777,85,Sentence,Ungrammatical,TRUE
15,1258,85,Sentence,Filler-Gram,FALSE
15,346,85,Sentence,Filler-Gram,FALSE
15,1516,65,Sentence,Ungrammatical,FALSE
15,1560,85,Sentence,Filler-Gram,FALSE
15,1916,65,Sentence,Grammatical,TRUE
15,2573,85,Sentence,Grammatical,FALSE
15,1950,65,Music,In-Key,TRUE
15,699,65,Music,Distant-Key,FALSE
15,597,65,Music,Distant-Key,FALSE
15,745,85,Music,Distant-Key,TRUE
15,4390,65,Music,In-Key,TRUE
15,589,65,Music,In-Key,TRUE
15,2866,85,Music,Distant-Key,TRUE
15,5927,85,Music,In-Key,FALSE
15,1067,65,Music,In-Key,TRUE
15,2555,65,Music,In-Key,TRUE
15,530,85,Music,Distant-Key,TRUE
15,1787,85,Music,Distant-Key,TRUE
15,1369,85,Music,Distant-Key,TRUE
15,663,65,Music,In-Key,TRUE
15,434,85,Music,In-Key,FALSE
15,1454,85,Music,Distant-Key,TRUE
15,887,85,Music,Distant-Key,TRUE
15,2276,65,Music,In-Key,TRUE
15,636,65,Music,In-Key,TRUE
15,495,85,Music,In-Key,FALSE
15,5795,85,Music,Distant-Key,TRUE
15,840,65,Music,In-Key,TRUE
15,1375,85,Music,Distant-Key,TRUE
15,965,85,Music,Distant-Key,TRUE
15,483,65,Music,In-Key,TRUE
15,457,65,Music,In-Key,TRUE
15,1184,65,Music,In-Key,TRUE
15,343,85,Music,Distant-Key,TRUE
15,657,65,Music,Distant-Key,FALSE
15,535,65,Music,In-Key,TRUE
15,1072,65,Music,In-Key,TRUE
15,4669,85,Music,Distant-Key,TRUE
15,19400,85,Music,Distant-Key,TRUE
15,2012,85,Music,In-Key,FALSE
15,3848,65,Music,Distant-Key,FALSE
15,2799,85,Music,Distant-Key,TRUE
15,423,65,Sentence,Grammatical,TRUE
15,719,85,Sentence,Ungrammatical,TRUE
15,550,85,Sentence,Filler-Gram,FALSE
15,432,65,Sentence,Grammatical,TRUE
15,2118,65,Sentence,Grammatical,TRUE
15,1964,65,Sentence,Grammatical,TRUE
15,367,85,Sentence,Ungrammatical,TRUE
15,378,85,Sentence,Ungrammatical,TRUE
15,690,85,Sentence,Ungrammatical,TRUE
15,1843,85,Sentence,Ungrammatical,TRUE
15,404,85,Sentence,Filler-Gram,FALSE
15,613,85,Sentence,Ungrammatical,TRUE
15,313,85,Sentence,Ungrammatical,TRUE
15,951,65,Sentence,Grammatical,TRUE
15,762,85,Sentence,Filler-Gram,FALSE
15,484,85,Sentence,Ungrammatical,TRUE
15,382,85,Sentence,Ungrammatical,TRUE
15,3580,65,Sentence,Grammatical,TRUE
15,470,65,Sentence,Grammatical,TRUE
15,3287,85,Sentence,Ungrammatical,TRUE
15,1565,65,Sentence,Filler-Ungram,FALSE
15,375,65,Sentence,Grammatical,TRUE
15,1410,85,Sentence,Ungrammatical,TRUE
15,464,85,Sentence,Ungrammatical,TRUE
15,1528,65,Sentence,Filler-Ungram,FALSE
15,839,65,Sentence,Filler-Ungram,FALSE
15,2889,85,Sentence,Ungrammatical,TRUE
15,762,85,Sentence,Ungrammatical,TRUE
15,405,85,Sentence,Ungrammatical,TRUE
15,423,85,Sentence,Ungrammatical,TRUE
15,656,65,Sentence,Grammatical,TRUE
15,5963,85,Sentence,Grammatical,FALSE
15,528,85,Sentence,Ungrammatical,TRUE
15,1414,65,Sentence,Grammatical,TRUE
16,1915,65,Sentence,Grammatical,TRUE
16,456,85,Sentence,Ungrammatical,TRUE
16,684,85,Sentence,Grammatical,FALSE
16,770,65,Sentence,Filler-Ungram,FALSE
16,469,85,Sentence,Ungrammatical,TRUE
16,2644,85,Sentence,Filler-Gram,FALSE
16,1027,65,Sentence,Ungrammatical,FALSE
16,1681,85,Sentence,Filler-Gram,FALSE
16,620,85,Sentence,Ungrammatical,TRUE
16,534,85,Sentence,Ungrammatical,TRUE
16,643,85,Sentence,Ungrammatical,TRUE
16,372,65,Sentence,Filler-Ungram,FALSE
16,466,65,Sentence,Grammatical,TRUE
16,662,85,Sentence,Ungrammatical,TRUE
16,439,65,Sentence,Grammatical,TRUE
16,886,65,Sentence,Grammatical,TRUE
16,1979,65,Sentence,Grammatical,TRUE
16,350,65,Sentence,Grammatical,TRUE
16,2914,65,Sentence,Filler-Ungram,FALSE
16,499,65,Sentence,Grammatical,TRUE
16,6707,85,Sentence,Grammatical,FALSE
16,303,85,Sentence,Ungrammatical,TRUE
16,371,65,Sentence,Filler-Ungram,FALSE
16,708,85,Sentence,Ungrammatical,TRUE
16,350,65,Sentence,Filler-Ungram,FALSE
16,524,85,Sentence,Filler-Gram,FALSE
16,494,65,Sentence,Filler-Ungram,FALSE
16,506,85,Sentence,Filler-Gram,FALSE
16,698,85,Sentence,Ungrammatical,TRUE
16,480,85,Sentence,Ungrammatical,TRUE
16,1094,65,Sentence,Filler-Ungram,FALSE
16,380,65,Sentence,Grammatical,TRUE
16,594,85,Sentence,Ungrammatical,TRUE
16,405,85,Music,Distant-Key,TRUE
16,476,65,Music,In-Key,TRUE
16,298,85,Music,Distant-Key,TRUE
16,422,65,Music,In-Key,TRUE
16,382,85,Music,Distant-Key,TRUE
16,939,85,Music,In-Key,FALSE
16,977,85,Music,Distant-Key,TRUE
16,825,85,Music,In-Key,FALSE
16,693,65,Music,Distant-Key,FALSE
16,385,85,Music,Distant-Key,TRUE
16,697,65,Music,Distant-Key,FALSE
16,474,85,Music,Distant-Key,TRUE
16,395,85,Music,Distant-Key,TRUE
16,395,85,Music,Distant-Key,TRUE
16,474,65,Music,In-Key,TRUE
16,519,65,Music,In-Key,TRUE
16,1796,85,Music,In-Key,FALSE
16,559,65,Music,Distant-Key,FALSE
16,2446,65,Music,In-Key,TRUE
16,510,65,Music,Distant-Key,FALSE
16,427,65,Music,Distant-Key,FALSE
16,447,65,Music,Distant-Key,FALSE
16,439,65,Music,Distant-Key,FALSE
16,406,85,Music,In-Key,FALSE
16,1242,65,Music,In-Key,TRUE
16,424,85,Music,Distant-Key,TRUE
16,460,85,Music,Distant-Key,TRUE
16,449,65,Music,In-Key,TRUE
16,349,85,Music,Distant-Key,TRUE
16,1065,65,Music,In-Key,TRUE
16,1856,85,Music,In-Key,FALSE
16,452,85,Music,Distant-Key,TRUE
16,485,65,Music,In-Key,TRUE
16,416,65,Music,In-Key,TRUE
16,567,65,Music,In-Key,TRUE
16,445,65,Music,Distant-Key,FALSE
16,404,65,Sentence,Grammatical,TRUE
16,498,65,Sentence,Grammatical,TRUE
16,749,85,Sentence,Grammatical,FALSE
16,514,65,Sentence,Filler-Gram,TRUE
16,310,85,Sentence,Ungrammatical,TRUE
16,542,85,Sentence,Ungrammatical,TRUE
16,2292,65,Sentence,Filler-Ungram,FALSE
16,432,65,Sentence,Grammatical,TRUE
16,420,65,Sentence,Grammatical,TRUE
16,412,85,Sentence,Filler-Gram,FALSE
16,284,85,Sentence,Ungrammatical,TRUE
16,387,85,Sentence,Ungrammatical,TRUE
16,1276,85,Sentence,Ungrammatical,TRUE
16,492,65,Sentence,Grammatical,TRUE
16,922,85,Sentence,Filler-Gram,FALSE
16,341,65,Sentence,Grammatical,TRUE
16,504,85,Sentence,Filler-Gram,FALSE
16,543,85,Sentence,Ungrammatical,TRUE
16,938,65,Sentence,Grammatical,TRUE
16,339,85,Sentence,Ungrammatical,TRUE
16,350,85,Sentence,Filler-Gram,FALSE
16,744,65,Sentence,Filler-Ungram,FALSE
16,616,85,Sentence,Ungrammatical,TRUE
16,326,65,Sentence,Grammatical,TRUE
16,430,65,Sentence,Filler-Ungram,FALSE
16,438,65,Sentence,Filler-Ungram,FALSE
16,844,65,Sentence,Filler-Ungram,FALSE
16,411,85,Sentence,Filler-Gram,FALSE
16,516,85,Sentence,Grammatical,FALSE
16,475,65,Sentence,Filler-Ungram,FALSE
16,441,85,Sentence,Filler-Gram,FALSE
16,417,65,Sentence,Grammatical,TRUE
16,518,65,Sentence,Grammatical,TRUE
16,326,85,Music,In-Key,FALSE
16,825,85,Music,Distant-Key,TRUE
16,329,85,Music,Distant-Key,TRUE
16,300,85,Music,In-Key,FALSE
16,348,85,Music,Distant-Key,TRUE
16,306,85,Music,Distant-Key,TRUE
16,368,65,Music,In-Key,TRUE
16,313,65,Music,In-Key,TRUE
16,547,65,Music,In-Key,TRUE
16,2281,65,Music,Distant-Key,FALSE
16,639,85,Music,In-Key,FALSE
16,401,85,Music,Distant-Key,TRUE
16,625,85,Music,Distant-Key,TRUE
16,1749,85,Music,Distant-Key,TRUE
16,356,85,Music,Distant-Key,TRUE
16,403,85,Music,Distant-Key,TRUE
16,375,85,Music,In-Key,FALSE
16,690,85,Music,Distant-Key,TRUE
16,481,85,Music,Distant-Key,TRUE
16,459,85,Music,Distant-Key,TRUE
16,450,65,Music,In-Key,TRUE
16,640,65,Music,In-Key,TRUE
16,319,65,Music,Distant-Key,FALSE
16,514,65,Music,In-Key,TRUE
16,372,65,Music,In-Key,TRUE
16,448,65,Music,In-Key,TRUE
16,309,65,Music,Distant-Key,FALSE
16,582,65,Music,In-Key,TRUE
16,388,65,Music,In-Key,TRUE
16,373,65,Music,In-Key,TRUE
16,1146,65,Music,In-Key,TRUE
16,651,85,Music,In-Key,FALSE
16,345,85,Music,Distant-Key,TRUE
16,491,85,Music,In-Key,FALSE
16,324,65,Music,In-Key,TRUE
16,497,65,Music,In-Key,TRUE
16,397,65,Sentence,Filler-Ungram,FALSE
16,349,85,Sentence,Ungrammatical,TRUE
16,614,65,Sentence,Filler-Ungram,FALSE
16,324,65,Sentence,Grammatical,TRUE
16,1110,65,Sentence,Grammatical,TRUE
16,439,85,Sentence,Filler-Gram,FALSE
16,388,85,Sentence,Filler-Gram,FALSE
16,709,85,Sentence,Filler-Gram,FALSE
16,371,85,Sentence,Ungrammatical,TRUE
16,962,85,Sentence,Ungrammatical,TRUE
16,398,85,Sentence,Ungrammatical,TRUE
16,2154,65,Sentence,Grammatical,TRUE
16,337,85,Sentence,Filler-Gram,FALSE
16,362,65,Sentence,Grammatical,TRUE
16,384,85,Sentence,Ungrammatical,TRUE
16,1030,65,Sentence,Filler-Ungram,FALSE
16,373,65,Sentence,Filler-Ungram,FALSE
16,490,65,Sentence,Grammatical,TRUE
16,415,65,Sentence,Grammatical,TRUE
16,320,85,Sentence,Ungrammatical,TRUE
16,310,65,Sentence,Grammatical,TRUE
16,334,85,Sentence,Filler-Gram,FALSE
16,588,65,Sentence,Filler-Ungram,FALSE
16,456,85,Sentence,Filler-Gram,FALSE
16,309,85,Sentence,Grammatical,FALSE
16,419,65,Sentence,Filler-Ungram,FALSE
16,340,85,Sentence,Filler-Gram,FALSE
16,2234,85,Sentence,Filler-Gram,FALSE
16,361,85,Sentence,Ungrammatical,TRUE
16,384,85,Sentence,Filler-Gram,FALSE
16,325,85,Sentence,Ungrammatical,TRUE
16,487,85,Sentence,Ungrammatical,TRUE
16,897,85,Sentence,Filler-Ungram,TRUE
16,706,85,Sentence,Ungrammatical,TRUE
17,1910,85,Sentence,Filler-Gram,FALSE
17,1714,85,Sentence,Filler-Gram,FALSE
17,1162,65,Sentence,Grammatical,TRUE
17,1856,65,Sentence,Grammatical,TRUE
17,1014,65,Sentence,Filler-Ungram,FALSE
17,892,85,Sentence,Filler-Gram,FALSE
17,538,85,Sentence,Filler-Gram,FALSE
17,1393,85,Sentence,Filler-Gram,FALSE
17,916,65,Sentence,Grammatical,TRUE
17,739,85,Sentence,Filler-Gram,FALSE
17,2047,65,Sentence,Filler-Ungram,FALSE
17,1368,85,Sentence,Ungrammatical,TRUE
17,521,65,Sentence,Filler-Ungram,FALSE
17,420,65,Sentence,Filler-Ungram,FALSE
17,1214,85,Sentence,Ungrammatical,TRUE
17,1296,85,Sentence,Ungrammatical,TRUE
17,1512,85,Sentence,Ungrammatical,TRUE
17,952,85,Sentence,Ungrammatical,TRUE
17,1320,85,Sentence,Ungrammatical,TRUE
17,1036,65,Sentence,Grammatical,TRUE
17,1128,65,Sentence,Grammatical,TRUE
17,1010,85,Sentence,Filler-Gram,FALSE
17,610,65,Sentence,Filler-Ungram,FALSE
17,1110,65,Sentence,Grammatical,TRUE
17,825,65,Sentence,Filler-Ungram,FALSE
17,2344,65,Sentence,Filler-Gram,TRUE
17,798,65,Sentence,Grammatical,TRUE
17,1606,65,Sentence,Grammatical,TRUE
17,1451,85,Sentence,Ungrammatical,TRUE
17,820,65,Sentence,Grammatical,TRUE
17,2889,85,Sentence,Filler-Ungram,TRUE
17,424,65,Sentence,Grammatical,TRUE
17,3082,85,Sentence,Filler-Gram,FALSE
17,592,65,Music,In-Key,TRUE
17,621,65,Music,In-Key,TRUE
17,500,65,Music,In-Key,TRUE
17,643,65,Music,In-Key,TRUE
17,1072,65,Music,In-Key,TRUE
17,1706,65,Music,In-Key,TRUE
17,1709,65,Music,In-Key,TRUE
17,525,85,Music,Distant-Key,TRUE
17,854,85,Music,Distant-Key,TRUE
17,1400,65,Music,In-Key,TRUE
17,1729,65,Music,In-Key,TRUE
17,1811,85,Music,Distant-Key,TRUE
17,961,65,Music,In-Key,TRUE
17,1398,65,Music,In-Key,TRUE
17,2867,65,Music,In-Key,TRUE
17,2132,65,Music,Distant-Key,FALSE
17,2197,65,Music,In-Key,TRUE
17,1849,85,Music,Distant-Key,TRUE
17,1064,65,Music,In-Key,TRUE
17,1271,65,Music,In-Key,TRUE
17,1035,85,Music,Distant-Key,TRUE
17,2491,65,Music,In-Key,TRUE
17,584,85,Music,Distant-Key,TRUE
17,855,65,Music,In-Key,TRUE
17,866,65,Music,Distant-Key,FALSE
17,714,85,Music,Distant-Key,TRUE
17,544,85,Music,Distant-Key,TRUE
17,560,85,Music,Distant-Key,TRUE
17,800,65,Music,In-Key,TRUE
17,805,65,Music,Distant-Key,FALSE
17,946,85,Music,Distant-Key,TRUE
17,686,65,Music,In-Key,TRUE
17,828,65,Music,Distant-Key,FALSE
17,2042,65,Music,In-Key,TRUE
17,2514,85,Music,Distant-Key,TRUE
17,1328,85,Music,Distant-Key,TRUE
17,1465,85,Sentence,Ungrammatical,TRUE
17,1792,85,Sentence,Grammatical,FALSE
17,1086,65,Sentence,Filler-Ungram,FALSE
17,1833,85,Sentence,Ungrammatical,TRUE
17,1713,85,Sentence,Filler-Ungram,TRUE
17,1826,85,Sentence,Filler-Gram,FALSE
17,782,65,Sentence,Grammatical,TRUE
17,2004,65,Sentence,Filler-Ungram,FALSE
17,1027,85,Sentence,Ungrammatical,TRUE
17,847,65,Sentence,Grammatical,TRUE
17,584,85,Sentence,Filler-Gram,FALSE
17,889,85,Sentence,Ungrammatical,TRUE
17,1428,85,Sentence,Filler-Gram,FALSE
17,811,85,Sentence,Filler-Gram,FALSE
17,1544,65,Sentence,Filler-Ungram,FALSE
17,1212,65,Sentence,Filler-Ungram,FALSE
17,474,85,Sentence,Ungrammatical,TRUE
17,44,65,Sentence,Grammatical,TRUE
17,1450,85,Sentence,Ungrammatical,TRUE
17,818,85,Sentence,Ungrammatical,TRUE
17,616,85,Sentence,Filler-Gram,FALSE
17,485,65,Sentence,Grammatical,TRUE
17,1919,85,Sentence,Ungrammatical,TRUE
17,1241,65,Sentence,Grammatical,TRUE
17,1475,85,Sentence,Ungrammatical,TRUE
17,1982,85,Sentence,Ungrammatical,TRUE
17,2012,65,Sentence,Grammatical,TRUE
17,1180,65,Sentence,Grammatical,TRUE
17,1874,65,Sentence,Grammatical,TRUE
17,2824,85,Sentence,Ungrammatical,TRUE
17,1643,65,Sentence,Filler-Ungram,FALSE
17,2536,85,Sentence,Filler-Ungram,TRUE
17,1644,85,Sentence,Ungrammatical,TRUE
17,1814,85,Music,Distant-Key,TRUE
17,2016,65,Music,In-Key,TRUE
17,1342,85,Music,Distant-Key,TRUE
17,2108,85,Music,Distant-Key,TRUE
17,858,65,Music,In-Key,TRUE
17,896,85,Music,Distant-Key,TRUE
17,642,85,Music,Distant-Key,TRUE
17,1190,65,Music,In-Key,TRUE
17,1311,85,Music,Distant-Key,TRUE
17,876,65,Music,In-Key,TRUE
17,857,65,Music,In-Key,TRUE
17,647,85,Music,Distant-Key,TRUE
17,1028,85,Music,Distant-Key,TRUE
17,1744,65,Music,In-Key,TRUE
17,1067,65,Music,In-Key,TRUE
17,1589,65,Music,In-Key,TRUE
17,2485,85,Music,Distant-Key,TRUE
17,806,85,Music,Distant-Key,TRUE
17,861,65,Music,Distant-Key,FALSE
17,2330,85,Music,Distant-Key,TRUE
17,1086,65,Music,In-Key,TRUE
17,807,85,Music,Distant-Key,TRUE
17,668,85,Music,Distant-Key,TRUE
17,1029,85,Music,Distant-Key,TRUE
17,596,85,Music,Distant-Key,TRUE
17,476,65,Music,In-Key,TRUE
17,1066,85,Music,Distant-Key,TRUE
17,587,85,Music,Distant-Key,TRUE
17,474,65,Music,In-Key,TRUE
17,1069,65,Music,In-Key,TRUE
17,904,65,Music,In-Key,TRUE
17,762,65,Music,In-Key,TRUE
17,764,65,Music,In-Key,TRUE
17,853,85,Music,Distant-Key,TRUE
17,573,85,Music,Distant-Key,TRUE
17,555,65,Music,In-Key,TRUE
17,589,85,Sentence,Ungrammatical,TRUE
17,1208,65,Sentence,Grammatical,TRUE
17,1083,85,Sentence,Filler-Gram,FALSE
17,1017,65,Sentence,Filler-Ungram,FALSE
17,1117,85,Sentence,Filler-Gram,FALSE
17,1324,85,Sentence,Ungrammatical,TRUE
17,1513,85,Sentence,Ungrammatical,TRUE
17,2692,85,Sentence,Filler-Gram,FALSE
17,2136,65,Sentence,Grammatical,TRUE
17,3443,85,Sentence,Filler-Ungram,TRUE
17,1779,85,Sentence,Filler-Gram,FALSE
17,1411,85,Sentence,Ungrammatical,TRUE
17,1033,65,Sentence,Filler-Ungram,FALSE
17,814,65,Sentence,Grammatical,TRUE
17,1145,65,Sentence,Grammatical,TRUE
17,3153,85,Sentence,Ungrammatical,TRUE
17,635,65,Sentence,Grammatical,TRUE
17,928,85,Sentence,Ungrammatical,TRUE
17,687,65,Sentence,Grammatical,TRUE
17,356,85,Sentence,Ungrammatical,TRUE
17,578,85,Sentence,Ungrammatical,TRUE
17,876,65,Sentence,Grammatical,TRUE
17,697,85,Sentence,Filler-Gram,FALSE
17,1068,65,Sentence,Grammatical,TRUE
17,1054,65,Sentence,Grammatical,TRUE
17,1808,65,Sentence,Grammatical,TRUE
17,1360,85,Sentence,Filler-Gram,FALSE
17,857,65,Sentence,Filler-Ungram,FALSE
17,922,65,Sentence,Grammatical,TRUE
17,740,65,Sentence,Filler-Ungram,FALSE
17,883,65,Sentence,Ungrammatical,FALSE
17,4377,85,Sentence,Ungrammatical,TRUE
17,715,85,Sentence,Ungrammatical,TRUE
17,1778,85,Sentence,Filler-Ungram,TRUE
18,743,85,Sentence,Ungrammatical,TRUE
18,4293,85,Sentence,Filler-Ungram,TRUE
18,539,65,Sentence,Ungrammatical,FALSE
18,1556,65,Sentence,Grammatical,TRUE
18,11418,85,Sentence,Filler-Gram,FALSE
18,641,85,Sentence,Grammatical,FALSE
18,3422,85,Sentence,Filler-Gram,FALSE
18,734,65,Sentence,Grammatical,TRUE
18,4543,65,Sentence,Ungrammatical,FALSE
18,914,65,Sentence,Grammatical,TRUE
18,952,85,Sentence,Filler-Gram,FALSE
18,1358,85,Sentence,Filler-Gram,FALSE
18,868,65,Sentence,Ungrammatical,FALSE
18,782,85,Sentence,Ungrammatical,TRUE
18,7620,85,Sentence,Filler-Gram,FALSE
18,4992,65,Sentence,Grammatical,TRUE
18,629,65,Sentence,Filler-Ungram,FALSE
18,2590,65,Sentence,Grammatical,TRUE
18,577,85,Sentence,Filler-Gram,FALSE
18,561,85,Sentence,Filler-Gram,FALSE
18,595,85,Sentence,Filler-Ungram,TRUE
18,1306,85,Sentence,Filler-Gram,FALSE
18,666,85,Sentence,Grammatical,FALSE
18,4799,85,Sentence,Filler-Gram,FALSE
18,988,65,Sentence,Filler-Ungram,FALSE
18,1226,65,Sentence,Grammatical,TRUE
18,670,65,Sentence,Grammatical,TRUE
18,953,65,Sentence,Filler-Ungram,FALSE
18,912,85,Sentence,Filler-Gram,FALSE
18,685,65,Sentence,Grammatical,TRUE
18,1857,85,Sentence,Ungrammatical,TRUE
18,3491,65,Sentence,Grammatical,TRUE
18,2351,65,Sentence,Filler-Ungram,FALSE
18,589,65,Music,In-Key,TRUE
18,905,85,Music,Distant-Key,TRUE
18,1650,65,Music,In-Key,TRUE
18,1725,65,Music,In-Key,TRUE
18,1762,65,Music,In-Key,TRUE
18,2700,65,Music,In-Key,TRUE
18,621,85,Music,Distant-Key,TRUE
18,452,65,Music,In-Key,TRUE
18,1592,65,Music,In-Key,TRUE
18,1097,85,Music,Distant-Key,TRUE
18,3035,85,Music,Distant-Key,TRUE
18,654,65,Music,Distant-Key,FALSE
18,2537,65,Music,In-Key,TRUE
18,349,65,Music,In-Key,TRUE
18,3523,85,Music,Distant-Key,TRUE
18,2257,65,Music,In-Key,TRUE
18,607,65,Music,In-Key,TRUE
18,545,65,Music,In-Key,TRUE
18,1150,65,Music,In-Key,TRUE
18,7661,85,Music,Distant-Key,TRUE
18,1111,65,Music,In-Key,TRUE
18,524,85,Music,Distant-Key,TRUE
18,794,85,Music,Distant-Key,TRUE
18,3626,65,Music,Distant-Key,FALSE
18,561,85,Music,Distant-Key,TRUE
18,3039,65,Music,Distant-Key,FALSE
18,1059,65,Music,Distant-Key,FALSE
18,1902,65,Music,In-Key,TRUE
18,1889,65,Music,In-Key,TRUE
18,820,65,Music,In-Key,TRUE
18,885,85,Music,Distant-Key,TRUE
18,581,85,Music,Distant-Key,TRUE
18,1227,65,Music,Distant-Key,FALSE
18,582,65,Music,In-Key,TRUE
18,2800,65,Music,In-Key,TRUE
18,467,65,Music,In-Key,TRUE
18,677,65,Sentence,Grammatical,TRUE
18,1248,65,Sentence,Ungrammatical,FALSE
18,792,85,Sentence,Ungrammatical,TRUE
18,871,85,Sentence,Filler-Gram,FALSE
18,431,85,Sentence,Filler-Gram,FALSE
18,543,65,Sentence,Grammatical,TRUE
18,575,65,Sentence,Ungrammatical,FALSE
18,939,65,Sentence,Grammatical,TRUE
18,1689,85,Sentence,Filler-Gram,FALSE
18,1303,85,Sentence,Ungrammatical,TRUE
18,607,65,Sentence,Filler-Ungram,FALSE
18,570,85,Sentence,Ungrammatical,TRUE
18,430,85,Sentence,Ungrammatical,TRUE
18,1696,85,Sentence,Ungrammatical,TRUE
18,2997,85,Sentence,Filler-Ungram,TRUE
18,505,85,Sentence,Ungrammatical,TRUE
18,622,65,Sentence,Filler-Ungram,FALSE
18,2792,85,Sentence,Ungrammatical,TRUE
18,1079,65,Sentence,Grammatical,TRUE
18,595,85,Sentence,Ungrammatical,TRUE
18,569,85,Sentence,Ungrammatical,TRUE
18,2255,65,Sentence,Grammatical,TRUE
18,455,65,Sentence,Filler-Ungram,FALSE
18,1400,65,Sentence,Grammatical,TRUE
18,492,65,Sentence,Filler-Ungram,FALSE
18,537,85,Sentence,Ungrammatical,TRUE
18,660,65,Sentence,Filler-Ungram,FALSE
18,618,65,Sentence,Grammatical,TRUE
18,1682,65,Sentence,Filler-Ungram,FALSE
18,616,65,Sentence,Grammatical,TRUE
18,1080,65,Sentence,Grammatical,TRUE
18,4331,65,Sentence,Filler-Ungram,FALSE
18,489,65,Sentence,Filler-Ungram,FALSE
18,358,65,Music,In-Key,TRUE
18,593,85,Music,Distant-Key,TRUE
18,1808,65,Music,In-Key,TRUE
18,378,65,Music,Distant-Key,FALSE
18,883,65,Music,In-Key,TRUE
18,734,65,Music,In-Key,TRUE
18,369,85,Music,Distant-Key,TRUE
18,696,65,Music,In-Key,TRUE
18,1942,65,Music,In-Key,TRUE
18,7977,65,Music,In-Key,TRUE
18,2588,85,Music,Distant-Key,TRUE
18,5308,85,Music,Distant-Key,TRUE
18,932,65,Music,In-Key,TRUE
18,666,85,Music,Distant-Key,TRUE
18,1109,85,Music,Distant-Key,TRUE
18,1107,65,Music,Distant-Key,FALSE
18,616,65,Music,In-Key,TRUE
18,708,65,Music,In-Key,TRUE
18,309,85,Music,Distant-Key,TRUE
18,733,65,Music,In-Key,TRUE
18,118,85,Music,Distant-Key,TRUE
18,258,65,Music,In-Key,TRUE
18,240,85,Music,Distant-Key,TRUE
18,409,85,Music,Distant-Key,TRUE
18,3047,65,Music,Distant-Key,FALSE
18,453,85,Music,Distant-Key,TRUE
18,763,65,Music,Distant-Key,FALSE
18,431,65,Music,In-Key,TRUE
18,320,85,Music,Distant-Key,TRUE
18,4758,65,Music,Distant-Key,FALSE
18,848,65,Music,In-Key,TRUE
18,946,65,Music,Distant-Key,FALSE
